0AqLx6QcUKlxYVnf,183.9,0.0,172.53,18.88,173.32999999999998,0.0,369.0,421.02,41.05,485.59000000000003,2,1,3
0C2VVHyCahESbVht,0.0,665.96,919.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,4
0C4BaQX16taKXV8C,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0CWyRhliYS5WCuhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,1,1,0
0Cn9HVsJUwMO2cFD,0.0,0.0,0.0,0.0,42.59,0.0,0.0,0.0,0.0,0.0,14,11,10
0De4nY4jFKCj7wgf,0.0,0.0,0.0,0.0,51.19,0.0,0.0,0.0,0.0,0.0,0,0,0
0E6jAhDsu277DEkD,305.05,236.34,36.55,24.7,1346.9899999999998,0.0,31.84,131.69,49.870000000000005,0.0,0,1,0
0EJYq3gks3ZpK2uo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.07,6,6,6
0Es4wmzbttmONVwf,231.69,476.65,394.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,380.26000000000005,28,30,45
0F8b6Tqf2xNQH0ck,0.0,0.0,0.0,3968.25,0.0,0.0,0.0,0.0,0.0,0.0,68,66,64
0FhtS1MQQ2uXzFoI,769.6800000000001,1469.18,712.14,311.69,316.42,4672.58,68.26,401.55,503.94,376.93,4,4,5
0G2ifvfzbuiiYf8s,326.41,0.0,38.55,178.5,33.019999999999996,152.88,109.55,88.75,138.76999999999998,378.85,0,0,0
0GGVzCUQ5GMJchkl,0.0,89.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,37,0
0GchP05IaheDB1Ag,106.09,0.0,99.07,178.76,0.0,109.82,44.13,0.0,545.97,284.42,2,1,2
0GdEsDFcm6FGfDCt,15.99,15.99,15.99,16.82,12.98,12.98,12.98,12.98,0.0,40.68,64,64,64
0HCTlPqUzA3efkyF,186.0,218.06,0.0,0.0,0.0,135.68,0.0,59.11,47.51,76.42,85,79,77
0HEnn4KcOSJfVbRi,2669.15,6388.49,6061.3,0.0,0.0,0.0,0.0,1312.0800000000002,1404.0500000000002,3033.84,6,8,19
0HJO20HK4apPqg13,0.0,0.0,0.0,212.49,272.4,71.85,324.55,160.36,0.0,108.84,98,98,97
0HWHAArP7fD1K8NL,351.07,1327.98,1003.9000000000001,2988.2000000000003,2850.67,2918.85,1886.11,1631.48,1707.8600000000001,2159.25,9,6,8
0Htpsk2jf2fAMOwA,876.6,153.63,0.0,913.22,1092.17,1828.5500000000002,550.15,245.78,548.61,693.89,19,27,7
0IBlYp366byfa1ul,521.39,8.19,0.0,0.0,0.0,2511.62,4803.02,6404.42,322.36,2478.57,10,0,0
0ISWuTCijfd65spF,1800.75,2266.34,1591.83,847.49,947.74,751.58,1148.04,1270.4299999999998,714.26,831.0699999999999,12,16,17
0IvfHIuwjMYPujyc,0.0,0.0,196.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,1
0J0FQ2eH1whgfcqK,1245.7,1075.4299999999998,1038.3700000000001,0.0,498.1,2054.19,1997.99,3763.34,1335.65,1584.46,3,2,2
0J39AY0xIc6vcT8V,89.4,0.0,206.48,511.14,0.0,403.15,346.3,0.0,0.0,400.03,1,0,2
0JB2s4ypkB0R7Dtr,3305.9799999999996,3182.28,5961.58,4670.77,4354.09,3186.53,3157.22,3401.25,3851.7,3196.58,25,26,38
0JMi4uEa3oGYEzit,35.85,40.36,30.5,26.479999999999997,40.95,0.0,44.63,0.0,0.0,34.65,102,96,95
0JSeQ5utRxQi5dWY,0.0,0.0,87.83,0.0,0.0,0.0,14.02,0.0,583.1800000000001,287.65999999999997,1,0,0
0JYXIQhZTd19ycT7,1361.62,793.5999999999999,2535.43,922.19,673.98,1036.53,2573.2200000000003,492.06,1523.15,1419.13,4,4,7
0JfPVibCdkkiAitc,337.78,610.3399999999999,499.90999999999997,934.52,528.77,234.81,295.79999999999995,426.24,879.21,350.88,4,4,5
0Jpm1RaFPDh6eLIu,0.0,156.76,96.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
0Kkdl24TPdzIPg1r,0.0,0.0,800.9,0.0,0.0,0.0,544.0,0.0,0.0,0.0,45,46,51
0LBMTJACIEd8EJyX,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,98,102,109
0LoC6XHVRZ80Yb5h,234.23,65.99,252.12,0.0,297.85,76.99,0.0,241.89,0.0,161.11,37,48,56
0LxtqbbM2CqCuxu6,777.64,936.64,628.7,454.38,1293.79,487.59,208.42,444.13,1023.16,1390.51,5,4,6
0MIcJwljtb0dSIac,52.02,13.0,56.92,11.91,11.91,46.3,13.0,110.24,159.75,144.51,95,96,96
0MOgy8pZbmQeYhVT,23.22,117.92,40.519999999999996,353.41,164.94,50.410000000000004,242.76999999999998,235.20000000000002,339.0,170.18,7,5,5
0MaFzm0v3RPBpe9k,20.94,0.0,19.71,0.0,0.0,0.0,0.0,35.629999999999995,0.0,45.05,97,98,99
0MgpdN8g0HiNS0VX,0.0,0.0,0.0,169.94,72.19,0.0,0.0,0.0,0.0,110.0,0,0,0
0N9mmtRLs5MH6Zix,0.0,62.57,104.17,12.2,35.61,0.0,0.0,0.0,35.22,489.17,37,40,41
0NJkJ1Ju1Z0baHc9,0.0,0.0,0.0,0.0,717.62,0.0,0.0,0.0,0.0,0.0,4,3,2
0OaMaQ2BOhuikbgU,0.0,0.0,0.0,0.0,0.0,0.0,335.64,0.0,18.75,0.0,0,0,0
0OaRUjz5OD72OuJK,545.7,247.32,2659.42,383.33000000000004,401.75,429.65999999999997,355.51,499.99,452.24,1686.5499999999997,45,56,71
0OnXNnWwg2gnMXt9,0.0,0.0,0.0,0.0,775.18,0.0,0.0,0.0,0.0,0.0,72,68,1
0PcITEWdOZT6VsDw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.95,0.0,0.0,8,0,0
0PgimM534geSrIlx,235.48000000000002,0.0,0.0,0.0,853.3,104.93,178.85,127.74000000000001,568.27,949.85,3,1,0
0PktcRHEPCDSDauG,0.0,18.94,0.0,26.1,0.0,16.33,0.0,35.99,397.04,360.53,2,0,0
0QAwcFNTzAd3T6XE,691.05,656.4,798.85,475.96,739.17,854.9,1729.47,784.2399999999999,742.05,599.71,4,2,10
0Qg1bLO63Dr6K3SB,548.25,287.01,428.51,1208.23,352.52,382.81,666.17,744.87,800.5,446.84000000000003,1,0,1
0QjEz2egpCXnoIq3,1445.0,0.0,0.0,0.0,232.11,0.0,0.0,0.0,0.0,0.0,28,55,53
0R0Hslqou2X1sUIr,0.0,0.0,0.0,0.0,0.0,271.2,0.0,0.0,0.0,0.0,0,0,0
0RYQdilajadAAi4y,802.59,631.4599999999999,569.01,434.43,860.75,836.94,820.52,893.1500000000001,975.77,1140.4299999999998,3,3,3
0RzgSSsCusISISKI,69.2,0.0,0.0,131.26,308.89,0.0,0.0,0.0,0.0,0.0,0,0,0
0SRvC8IsCAbqwDWc,0.0,0.0,0.0,109.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0SyR7hPgS9F7Erqk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0TF7j3QAAkdqz9mB,0.0,20.39,398.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,2
0TGosQTzhRhd7X6l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0,0,0
0TIrorFhK3deabB4,8769.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,82,80
0TjQEQMtAfoYbsfD,2759.95,2181.04,2405.77,7870.43,1733.8899999999999,3447.92,4900.450000000001,2686.37,2799.95,1455.78,14,13,13
0TrlX9EITmiEzJJZ,400.75,72.18,30.209999999999997,88.72,65.21,139.56,140.08,25.75,661.59,286.01,79,90,88
0TwmzjB9Ahcdo6d2,2669.08,1097.19,887.88,0.0,0.0,0.0,0.0,0.0,0.0,124.36,9,8,5
0UN69DUuvxRS8pt5,0.0,0.0,269.91,0.0,425.0,0.0,867.65,0.0,200.13,0.0,86,81,69
0Uzd1IvipmdwF4er,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.09,42,52,50
0V1mmoEm61UVLzHj,2028.25,735.0500000000001,2335.43,1287.52,1688.08,1717.24,1123.07,2333.66,1838.35,1445.74,11,11,16
0VJmhtHJ4SChhmU3,0.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,82,79,77
0VvXASdW7rJh9rY7,0.0,0.0,2246.9399999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,37,37
0WBdJ5K0pGMBl8bp,2380.54,2556.63,2253.69,6259.660000000001,4449.56,2948.34,2216.79,1620.9199999999998,7928.329999999999,2861.8,14,10,9
0WcGPgpWtroofNmS,133.71,21.3,276.62,0.0,370.86,344.52,67.25999999999999,267.35999999999996,266.14,179.3,79,80,51
0WrF9LrypQLAVzEU,0.0,0.0,0.0,0.0,0.0,281.98,282.49,0.0,332.0,191.24,38,52,0
0YAT1pVUH8lD3yyi,211.39,99.94,183.0,0.0,0.0,0.0,18.47,43.459999999999994,89.59,224.15,37,62,90
0YCygvNXGmcAGQmv,3214.3599999999997,1389.88,1484.6,2963.18,1192.5,2702.12,2293.9,1492.97,1685.7199999999998,3799.76,14,12,9
0ZTJ5Jibc86m0Muq,0.0,0.0,180.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,12
0Zqb5GE5X0PZ2jYe,14.21,4.93,72.11,248.96,93.66,90.24,0.0,10.14,0.0,203.41,0,0,1
0aRvsVO3FuvirWm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5690.31,62,59,56
0ail6dOhXJBo4gHk,0.0,0.0,2408.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,48,48
0aputqhHodwF6UZf,0.0,47.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
0bVJdP0oAiS7EQDp,0.0,0.0,0.0,0.0,0.0,326.09,0.0,0.0,0.0,326.09,24,49,42
0c9irCduItgco7u1,29.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.85,0,0,0
0cDSQVfeezs7ZnlC,11.7,167.95999999999998,11.11,0.0,0.0,0.0,0.0,0.0,0.0,68.23,3,3,5
0ctPdTAguBbpQDMF,0.0,11.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0dQokBJSguPhyrtB,0.0,1968.84,2401.2799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,6
0divO7Ua7fa9dOw7,1177.17,7306.71,5425.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,17,23
0eQWarZoSGQePkxI,0.0,93.8,0.0,0.0,0.0,47.95,0.0,184.93,95.38,0.0,2,0,1
0ez2AMrB9HyKP2I2,50.97,806.9,181.12,0.0,0.0,436.07,118.91,544.9300000000001,182.77,475.03,23,28,29
0f0hvoIgAYKETORs,2519.19,1779.0,2153.7400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,12,10
0f1AKx9gHtCJO8IU,0.0,0.0,88.32,0.0,0.0,0.0,0.0,1755.26,462.75,194.59,94,98,100
0g6i4WRr4rm3gHJc,0.0,0.0,0.0,79.42,0.0,0.0,0.0,0.0,0.0,103.8,22,20,0
0gQZdThFgvMEvaoB,3014.96,1144.25,1226.46,14035.430000000002,2417.37,2063.46,10371.99,1349.71,1795.4,2448.91,11,11,8
0gqij7ReZDta6ICw,2618.95,1447.77,1338.99,1455.0700000000002,1205.96,1802.09,1279.8400000000001,783.86,604.0799999999999,1426.3400000000001,9,12,10
0gwbHw1YNlYLJ2dh,0.0,18500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,66,99
0h1rIH0IRVmseeZI,0.0,0.0,0.0,634.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0h3bLL0KB6KQ9yLi,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0.0,0.0,31.09,94,95,96
0hHPe5SwlfFZcvP8,6266.1900000000005,2065.05,4454.87,3203.88,5552.84,6836.41,3263.66,3685.84,3834.0,3477.6,24,27,27
0hHzcL0doUl8WXys,1210.61,885.68,512.37,0.0,13.77,33.44,33.44,33.44,0.0,1449.31,42,50,53
0hLK5ROfQWmtbFp3,0.0,0.0,0.0,355.03999999999996,39.0,19.99,112.58,56.370000000000005,77.73,19.99,0,0,0
0hw8AHAYOqXHNlCj,0.0,0.0,0.0,0.0,7212.740000000001,437.81,308.3,37.55,0.0,0.0,1,0,0
0iO4VWCVLycmVHa6,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,103,98,95
0iVsSjU7IkvGaog8,509.63,329.31,70.15,0.0,0.0,0.0,339.03999999999996,0.0,111.32,69.51,8,11,12
0is6OygIQEKCb8lB,5556.49,1529.81,1598.3,1208.95,819.8799999999999,882.51,788.22,799.2,1191.24,1650.75,13,19,13
0ivCjrKQD1slS3Fq,0.0,49.980000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
0jhkGEcVcj8hRsKG,0.0,0.0,0.0,0.0,23.25,0.0,0.0,0.0,0.0,0.0,0,0,0
0jk6WnqyQZIo0Bz8,892.7599999999999,664.79,1240.18,1292.18,659.13,1423.34,981.9599999999999,1376.2399999999998,762.69,910.1800000000001,3,3,3
0jpzL0a8ctcmU3m7,1681.67,1157.26,1927.4,2249.42,3950.17,929.3199999999999,1019.65,1621.3700000000001,1417.97,1798.7199999999998,10,10,13
0k9a0uCGIcFXG4L9,349.89,653.66,1515.37,152.0,633.08,656.39,594.75,830.3399999999999,200.88,231.1,29,35,45
0kIYLRfF2F7Ft27G,0.0,0.0,54.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27,27
0kz9BD6VxA2MFGQA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0
0lHaYIxXjo25ZG04,780.12,1725.1399999999999,1225.82,1092.41,2307.3,1532.6000000000001,994.08,1478.23,1157.04,1653.29,5,4,6
0lOTKduIAgR9UAF9,0.0,0.0,5739.620000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,18,38
0lZQPBbPu4yzuFIj,395.01,0.0,0.0,0.0,0.0,0.0,156.91,0.0,0.0,0.0,0,0,0
0lflYm02cJHcTceT,0.0,0.0,0.0,0.0,262.69,0.0,0.0,0.0,0.0,0.0,0,0,0
0liwDIKgApYWxiJm,13785.17,24422.120000000003,12123.189999999999,10281.310000000001,8980.84,16395.4,13790.740000000002,6256.52,7940.530000000001,9584.48,-5,-5,-8
0mQursR5HBd2X32J,0.0,47.31999999999999,203.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,16
0n9BoUXFlswMWUo9,15.89,15.89,15.89,15.89,60.76,276.78,300.88,86.07000000000001,167.94,7.41,95,99,101
0oBUSKPkBaAUhH8O,0.0,0.0,0.0,0.0,432.02,0.0,0.0,0.0,89.0,0.0,111,117,117
0oCZGDKbDetxFlYb,0.0,0.0,0.0,0.0,0.0,0.0,853.6,0.0,0.0,676.6,57,63,62
0pcKSn2RBAvorXOP,73.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.99,0.0,9,5,0
0q4A6AJcy6uUZiC4,14540.85,4657.080000000001,6881.969999999999,0.0,0.0,0.0,2066.04,0.0,335.0,12538.8,38,50,52
0q4i4mzpaYSu97WA,1657.05,1913.7399999999998,1860.0700000000002,4624.85,3565.14,4028.6,3119.92,1853.85,1606.4,1876.81,11,11,12
0qHLUYejbwHmReuE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0qpnM5EnnGyi06d1,582.14,406.94,585.49,984.55,31.84,615.12,623.12,738.15,725.62,872.28,46,60,71
0qyeSDz4Vc40nd74,136.81,361.23,61.07,1111.53,223.99,267.06,545.67,52.83,1452.1299999999999,93.78,9,4,1
0rddfyYJPR8lFYZr,0.0,0.0,1157.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,8
0rlzlrD3fCiomhbj,20.0,91.44,0.0,72.92,114.81,411.91999999999996,40.0,116.63,298.71,159.75,3,1,1
0rsJZ60MuV4RyHVy,0.0,0.0,0.0,173.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0sMDLGvn8xBoVdMN,0.0,0.0,0.0,0.0,863.98,0.0,0.0,0.0,0.0,0.0,2,0,0
0sVapcz3nrLSWvAs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,10,9
0t6yZbHbpFUqjkIO,0.0,2999.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,91,83
0tcgshxkDXI1PNAB,0.0,35.11,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0,1,0
0tipeUtRhbYj5Lim,2193.4599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,44,40
0u6y5AKO9bgHxFyM,0.0,0.0,86.98,0.0,114.17,213.5,0.0,260.95,0.0,0.0,4,1,5
0uHlM5suyQ04IsiW,0.0,0.0,115.5,0.0,0.0,0.0,0.0,0.0,0.0,243.62,2,1,5
0uRsvY3Tuoq3bJAe,364.37,99.21000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,62,41
0v1FcOnjju84g63c,40.4,0.0,54.559999999999995,24.36,16.36,84.08,0.0,0.0,0.0,0.0,50,22,27
0v5r2nV63SxihR2Y,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,78,77
0vYDBXCHiea8Ns0Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0vYwm8FbMJ7oFzSC,3125.25,1491.23,2450.4100000000003,3635.3300000000004,4666.64,3297.17,2178.58,2841.17,4694.57,3859.54,37,29,28
0vsm3JORcwPwV7r9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0w4zdf2fBkhBD9mE,1981.0,0.0,126.27000000000001,0.0,0.0,0.0,0.0,702.4,25.5,625.53,79,96,98
0w9BnPQZPRSD0XRq,192.76,139.03,33.77,134.0,75.44,135.73,17.41,253.55,1539.97,594.72,4,1,0
0wFtYX3Z02BIHRPV,0.0,0.0,0.0,0.0,0.0,0.0,28.01,0.0,0.0,0.0,0,0,0
0wS0DO32AL0LtHEL,264.79,264.79,264.79,345.23,485.4,310.98,370.74,433.58000000000004,292.18,344.47,6,5,0
0wpqkEJdaXzonSUs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,74,85,81
0x3ZqqbAZq89Ji7i,894.89,0.0,0.0,1784.34,296.85,0.0,7.14,20.92,132.06,128.12,47,40,38
0x6Z5JjnmVQ2yDwR,7.99,89.30999999999999,0.0,202.94,68.17,197.73000000000002,89.33,158.72,141.04000000000002,72.94,2,0,0
0xCBFZ8hvRU75NDF,0.0,0.0,0.0,0.0,103.0,108.15,0.0,0.0,0.0,95.82,99,99,99
0xZ9xToCJrnwkxPi,12.99,12.99,12.99,11.99,11.99,11.99,246.9,225.96,12.99,12.99,2,1,1
0xxUwtiGumhbGNx6,345.72,75.0,0.0,0.0,75.59,97.66,153.01,0.0,0.0,0.0,66,96,96
0y1CfhOVVGD1lWlq,0.0,0.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,60
0yPUnOTgMJDwJ6J9,2606.29,4633.64,8459.7,6004.72,4479.71,5592.73,3654.62,5586.86,5661.25,5230.4800000000005,6,6,9
0yyfscMeoF69Yerw,864.77,1221.32,169.07999999999998,110.0,357.02,760.14,538.49,241.06,35.0,543.76,18,15,-2
0z8sGQRkd1D8Qixz,0.0,0.0,0.0,0.0,92.93,0.0,0.0,0.0,0.0,0.0,85,81,78
0zLkUkwPMuaG2CA1,1109.23,1228.73,853.0799999999999,522.89,4515.0599999999995,791.1800000000001,620.49,2024.45,2418.06,1190.63,9,7,7
0zfuxxKJ1Gvz5IVZ,130.86,1702.0900000000001,947.9799999999999,0.0,2078.13,8085.3099999999995,3618.3999999999996,4796.639999999999,0.0,1265.85,88,93,99
0zlfRdv52TCAt6vc,3558.4800000000005,1861.93,3084.29,6016.900000000001,2790.4500000000003,4245.45,2705.6400000000003,2680.7999999999997,2967.63,4326.610000000001,20,19,21
10MSOUxlmsJJNzN0,0.0,0.0,107.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5
10arSCNAI7vzIvVE,300.39,0.0,297.19,168.28,552.5,412.6,286.39,487.19,0.0,194.89,1,1,2
11BzztC63Q2vGNRS,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12W67LnbMNGNV0HF,0.0,0.0,0.0,89.22,0.0,0.0,0.0,39.24,0.0,0.0,0,0,0
12eqd4qRIPH8CJzI,0.0,105.11999999999999,0.0,55.33,660.23,449.2,18.54,4.99,15.65,4.99,99,100,100
130RGDZ2m9BYLosG,222.52,551.09,195.96,759.03,473.4,288.08000000000004,368.37,213.53,182.97,183.96,0,0,1
130rlWC3S3olrub3,1436.21,1383.8899999999999,968.4200000000001,1263.25,1936.79,2483.09,2049.7000000000003,1143.49,1691.6,2367.26,15,13,12
132EL4YAwGLj1rp1,0.0,0.0,355.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5
13JAxbxd62waHTdM,0.0,0.0,92.16,127.24,0.0,0.0,0.0,0.0,0.0,305.86,4,6,18
13U6Xlfl0akZuE5q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.8,0.0,0.0,24,12,5
13mQgEEduK6JctgX,0.0,0.0,0.0,0.0,865.29,0.0,0.0,144.0,0.0,0.0,22,22,22
14QLaWsYZZhS4dAu,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,64,63,64
14dyEkriiQdqyGkp,110.0,0.0,114.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,74,73
15eN40oCKRI8y8J4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0,0
16cCKUhQg4RDApzT,0.0,0.0,928.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,19,12
174hwZPli5WJ8PvE,257.16999999999996,333.26,111.24,489.26000000000005,332.56,495.02,674.3199999999999,706.69,414.7,343.31,2,1,0
176qR40G9B4E4uMS,1157.7,3208.11,1484.5,3145.91,294.67,916.3,5167.48,1894.8,210.89000000000001,3686.0,13,12,10
177nvNlS7JGv4CNm,32.95,50.940000000000005,36.29,170.92000000000002,37.36,260.26,143.11,10.99,46.370000000000005,114.72,100,100,102
17b2KvFRdpm31mhH,0.0,2475.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,36,54
18h4kh9mjzEDUI31,76.77,82.19,0.0,0.0,0.0,0.0,0.0,0.0,57.5,142.05,59,89,83
18oGkhtBvvvg6V25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
19G4JIle26w9qcrD,0.0,242.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.1599999999999,14,13,10
19QMHzO5Wkr735s6,613.49,2302.86,298.65999999999997,3096.24,1502.71,2063.5,1496.0100000000002,959.6899999999999,1761.03,3531.24,10,7,2
1AQQW4FKy0TsAZh1,0.0,0.0,218.75,0.0,0.0,0.0,0.0,218.75,0.0,0.0,-4,-5,0
1C0huOH5MI6f2MRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.23,23,28,28
1CRZHnR8zKGlUSsF,4500.16,2726.62,1837.72,3203.4300000000003,5788.780000000001,6748.72,4110.02,2411.83,12980.96,3570.07,18,12,8
1CdwVslheGKEUK1D,0.0,0.0,0.0,0.0,98.31,0.0,0.0,0.0,0.0,0.0,0,0,0
1CjRuWvQP50KRodt,569.31,675.4599999999999,728.21,1199.7,577.7,761.96,1049.9,1118.97,931.07,784.1199999999999,11,7,6
1Coi2nBE0tPeNPx8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1DH33mdy72hSBY6U,1169.23,2284.67,2349.73,887.95,2091.66,1126.9,1088.03,1311.82,1887.1,1161.6000000000001,9,11,12
1DRZ4N0yPBFSzzs5,1319.86,3000.3399999999997,439.91,0.0,0.0,0.0,0.0,0.0,0.0,451.49,6,11,3
